,Coefficient
consciousness,0.0008722242902063364
established,0.0008722242902063364
school-aged,0.0008722242902063364
characterised,0.0008722242902063364
eungella,0.0008722242902063364
gurukula,0.0008722242902063364
doner,0.0008722242902063364
region,0.0008722242902063364
coast,0.0008722242902063364
school-leavers,0.0008722242902063364
proud,0.0008722242902063364
religious,0.0008722242902063364
machevsky,0.0008722242902063364
prabhupada,0.0008722242902063364
non-drinking,0.0008722242902063364
monk,0.0008722242902063364
intoxication,0.0008722242902063364
devotee,0.0008722242902063364
rasamandali,0.0008722242902063364
vodopyanova,0.0008722242902063364
celebration,0.0008722242902063364
regulative,0.0008722242902063364
northern,0.0008722242902063364
'just,0.0008722242902063364
all-hare,0.0008722242902063364
fish,0.0008722242902063364
intoxicant,0.0008722242902063364
religion,0.0008722242902063364
meat,0.0008722242902063364
scripture,0.0008722242902063364
tulasi,0.0008722242902063364
manjari,0.0008722242902063364
robson,0.0008722242902063364
'do,0.0008722242902063364
egg,0.0008722242902063364
getaway,0.0008722242902063364
alcohol-education,0.0008722242902063364
clown,0.0008722242902063364
olympics,0.0008722242902063364
clothes,0.0008722242902063364
channel,0.0008722242902063364
surrounded,0.0008722242902063364
aspired,0.0008722242902063364
magriplis,0.0008722242902063364
secondary-schools,0.0008722242902063364
gour,0.0008722242902063364
certificate,0.0008722242902063364
primary-schools,0.0008722242902063364
religion-and-beliefs,0.0008722242902063364
other-religions,0.0008722242902063364
hsc,0.0008722242902063364
lifestyle-and-leisure,0.0008722242902063364
producer,0.0008722242902063364
budding,0.0008722242902063364
vodopyanov,0.0008722242902063364
balaram,0.0008722242902063364
belonging,0.0008722242902063364
like-minded,0.0008722242902063364
athletics,0.0008722242902063364
investing,0.0008621846799032853
regulatory,0.0008327846438945779
implementing,0.0008290559947996306
rubber-stamped,0.0008290559947996306
disappointedÃ¢ÂÂ,0.0008290559947996306
Ã¢ÂÂsurprised,0.0008290559947996306
approved,0.0008290559947996306
considerable,0.0008290559947996306
whistle-to-whistle,0.0008290559947996306
excludes,0.0008290559947996306
glad,0.0008290559947996306
televised,0.0008290559947996306
shown,0.0008290559947996306
clive,0.0008290559947996306
forum,0.0008290559947996306
banning,0.0008290559947996306
blessing,0.0008290559947996306
overdue,0.0008290559947996306
pitch-side,0.0008290559947996306
escalator,0.0008290559947996306
january,0.0008290559947996306
quarter,0.0008198543489118389
first-hand,0.0008192778214454403
ashamed,0.0008192778214454403
greasy,0.0008192778214454403
cafe,0.0008192778214454403
set-back,0.0008192778214454403
ignored,0.0008192778214454403
painful,0.0008192778214454403
stem,0.0008192778214454403
frustration,0.0008192778214454403
horizon,0.0008192778214454403
altogether,0.0008192778214454403
proportion,0.0008192778214454403
plight,0.0008192778214454403
hate,0.0008192778214454403
grew,0.0008192778214454403
muslim,0.0008192778214454403
easyÃ¢ÂÂ,0.0008192778214454403
highly,0.0008192778214454403
broker,0.0008192778214454403
nearest,0.0008192778214454403
afflicted,0.0008192778214454403
postpone,0.0008192778214454403
button,0.0008192778214454403
chasing,0.0008192778214454403
delivered,0.0008192778214454403
dark,0.0008192778214454403
islamophobia,0.0008192778214454403
postponing,0.0008192778214454403
Ã¢ÂÂwell,0.0008192778214454403
resignation,0.0008192778214454403
commendable,0.0008192778214454403
situation.Ã¢ÂÂ,0.0008192778214454403
savvy,0.000814199138269798
personÃ¢ÂÂs,0.000814199138269798
contest,0.000814199138269798
interfere,0.000814199138269798
infringe,0.000814199138269798
common-sense,0.000814199138269798
debate,0.000814199138269798
protected,0.000814199138269798
endowed,0.000814199138269798
restrict,0.000814199138269798
choice,0.000814199138269798
calculate,0.000814199138269798
constitution,0.000814199138269798
liberty,0.000814199138269798
pursue,0.000814199138269798
clothing,0.000814199138269798
consequence,0.000814199138269798
cornerstone,0.000814199138269798
inane,0.000814199138269798
shoe,0.000814199138269798
gym,0.000814199138269798
handbag,0.000814199138269798
wasteful,0.000814199138269798
overpriced,0.000814199138269798
freedom,0.000814199138269798
season-long,0.000814199138269798
happiness,0.000814199138269798
personally,0.000814199138269798
elseÃ¢ÂÂs,0.000814199138269798
compromised,0.000814199138269798
favorite,0.000814199138269798
taxi,0.000814199138269798
pure,0.000814199138269798
platform,0.000814199138269798
overtaken,0.000814199138269798
infringing,0.000814199138269798
uber,0.000814199138269798
inconsistent,0.000814199138269798
stakeholder,0.000814199138269798
connected,0.000814199138269798
disruptive,0.000814199138269798
infringed,0.000814199138269798
casual,0.0008118224722522469
're,0.0008118224722522469
allure,0.0007925480383356931
guaranteed,0.0007925480383356931
low,0.0007925480383356931
despised,0.0007925480383356931
initial,0.0007925480383356931
looming,0.0007925480383356931
proudly,0.0007925480383356931
so-called,0.0007925480383356931
foolishly,0.0007925480383356931
see-,0.0007925480383356931
garner,0.0007925480383356931
unlike,0.0007925480383356931
naturally,0.0007925480383356931
expertise,0.0007925480383356931
calculated,0.0007925480383356931
becoming,0.0007925480383356931
ton,0.0007925480383356931
consult,0.0007925480383356931
mentality,0.0007925480383356931
energy,0.0007925480383356931
foolish,0.0007925480383356931
radical,0.0007925480383356931
reminds,0.0007925480383356931
revoked,0.0007925480383356931
kill,0.0007925480383356931
filing,0.0007925480383356931
hang,0.0007925480383356931
shingle,0.0007925480383356931
improves,0.0007925480383356931
passage,0.0007925480383356931
stuff,0.0007925480383356931
induce,0.0007894815488027941
free-to-air,0.0007894815488027941
co-opted,0.0007894815488027941
o'toole,0.0007894815488027941
heavyweight,0.0007894815488027941
spotlight,0.0007894815488027941
racing.com,0.0007894815488027941
vlandys,0.0007894815488027941
vested,0.0007894815488027941
d'etre,0.0007894815488027941
detrimental,0.0007894815488027941
'active,0.0007894815488027941
catterall,0.0007894815488027941
outlining,0.0007894815488027941
darling,0.0007894815488027941
bowed,0.0007894815488027941
powerbroker,0.0007894815488027941
raison,0.0007894815488027941
furiously,0.0007894815488027941
'inducing,0.0007894815488027941
lured,0.0007894815488027941
tightened,0.0007894815488027941
newson,0.0007894815488027941
worner,0.0007894815488027941
nup,0.0007880372220837136
nibbling,0.0007880372220837136
sipping,0.0007880372220837136
canape,0.0007880372220837136
attendee,0.0007880372220837136
injured,0.0007880372220837136
racecourse,0.0007880372220837136
cared,0.0007880372220837136
extended,0.0007880372220837136
aorta,0.0007880372220837136
ruptured,0.0007880372220837136
haemorrhaging,0.0007880372220837136
arrest,0.0007880372220837136
coolmore,0.0007880372220837136
williams,0.0007880372220837136
pronounced,0.0007880372220837136
trainer,0.0007880372220837136
o'brien,0.0007880372220837136
lower-profile,0.0007880372220837136
die,0.0007880372220837136
greatly,0.0007880372220837136
pelvis,0.0007880372220837136
whipped,0.0007880372220837136
saddened,0.0007880372220837136
relieved,0.0007880372220837136
breakneck,0.0007880372220837136
maturing,0.0007880372220837136
finished,0.0007880372220837136
fracturing,0.0007880372220837136
agitated,0.0007880372220837136
peta,0.0007880372220837136
ethical,0.0007880372220837136
animal,0.0007880372220837136
unharmed,0.0007880372220837136
neck,0.0007880372220837136
sympathy,0.0007880372220837136
cage,0.0007880372220837136
galloping,0.0007880372220837136
picnic,0.0007880372220837136
trended,0.0007880372220837136
nuptothecup,0.0007880372220837136
euthanased,0.0007880372220837136
hashtag,0.0007880372220837136
monarch,0.0007880372220837136
shoulder,0.0007880372220837136
regal,0.0007880372220837136
cadeaux,0.0007880372220837136
post-race,0.0007880372220837136
araldo,0.0007880372220837136
rakti,0.0007880372220837136
five-year-old,0.0007880372220837136
mentioning,0.0007880372220837136
racehorse,0.0007880372220837136
marmelo,0.0007880372220837136
arran,0.0007880372220837136
commemorating,0.0007880372220837136
finche,0.0007880372220837136
cruelty,0.0007880372220837136
medical,0.0007880372220837136
neglected,0.0007880372220837136
unfortunate,0.0007880372220837136
infrequently,0.0007880372220837136
abandoned,0.0007880372220837136
bred,0.0007880372220837136
verema,0.0007880372220837136
tend,0.0007716443740708497
scotland,0.0007716443740708497
return,0.0007716443740708497
overnight,0.0007716443740708497
sheet,0.0007716443740708497
cardboard,0.0007716443740708497
sleep,0.0007716443740708497
walk,0.0007716443740708497
meghan,0.0007716443740708497
walked,0.0007716443740708497
escorted,0.0007716443740708497
overjoyed,0.0007716443740708497
sturgeon,0.0007716443740708497
nicola,0.0007716443740708497
uncle,0.0007716443740708497
princess,0.0007716443740708497
helena,0.0007716443740708497
philip,0.0007716443740708497
duchess,0.0007716443740708497
john,0.0007716443740708497
secretary,0.0007716443740708497
congress,0.0007716443740708497
migration,0.0007716443740708497
Ã¢ÂÂoutward,0.0007716443740708497
lookingÃ¢ÂÂ,0.0007716443740708497
correct,0.0007716443740708497
similarly,0.0007716443740708497
martin,0.0007716443740708497
redfern,0.0007716443740708497
wish,0.0007716443740708497
salmond,0.0007716443740708497
Ã¢ÂÂdeclaration,0.0007716443740708497
drift,0.0007716443740708497
home,0.0007716443740708497
royal,0.0007716443740708497
homeless,0.0007716443740708497
letter,0.0007716443740708497
gambled,0.0007716443740708497
abomination,0.0007716443740708497
cheap,0.0007716443740708497
drug,0.0007716443740708497
afternoon,0.0007716443740708497
additional,0.0007716443740708497
keith,0.0007716443740708497
robert,0.0007716443740708497
standing,0.0007716443740708497
ovation,0.0007716443740708497
nobel,0.0007716443740708497
peace,0.0007716443740708497
honour,0.0007716443740708497
bury,0.0007716443740708497
suffering,0.0007716443740708497
howellwest,0.0007716443740708497
knowing,0.0007716443740708497
looking,0.0007716443740708497
speak,0.0007716443740708497
stand,0.0007716443740708497
abubakar,0.0007716443740708497
enthusiasm,0.0007716443740708497
kasimtoronto,0.0007716443740708497
canada,0.0007716443740708497
saturday,0.0007716443740708497
street,0.0007716443740708497
scottish,0.0007716443740708497
fray,0.0007716443740708497
education,0.0007647430101244492
extends,0.0007647430101244492
unacceptable,0.0007647430101244492
none,0.0007633825397649389
triplet,0.0007557233663714244
angry,0.0007557233663714244
picture,0.0007557233663714244
trend,0.0007510386557082469
airbnb,0.0007510386557082469
side-effects,0.0007510386557082469
trapped,0.0007510386557082469
negatively,0.0007510386557082469
expenditure,0.0007510386557082469
crush,0.0007510386557082469
consultant,0.0007479450324214981
adopt,0.0007479450324214981
pegged,0.0007479450324214981
google,0.0007479450324214981
nfl,0.0007479450324214981
encounter,0.0007479450324214981
bankroll,0.0007479450324214981
identifying,0.0007479450324214981
search,0.0007479450324214981
contributor,0.0007479450324214981
equip,0.0007479450324214981
natural,0.0007479450324214981
thumb,0.0007479450324214981
mind-space,0.0007479450324214981
promise,0.0007479450324214981
homework,0.0007479450324214981
formula,0.0007479450324214981
proclaiming,0.0007479450324214981
mathematician,0.0007479450324214981
'experts,0.0007479450324214981
willingness,0.0007479450324214981
contingent,0.0007479450324214981
optimization,0.0007479450324214981
special,0.0007479450324214981
demo,0.0007479450324214981
haunt,0.0007479450324214981
floating,0.0007479450324214981
lure,0.0007479450324214981
straight,0.0007479450324214981
sadly,0.0007479450324214981
dummy,0.0007479450324214981
bait,0.0007479450324214981
decide,0.0007479450324214981
simple,0.0007479450324214981
altering,0.0007479450324214981
strongest,0.0007479450324214981
fitting,0.0007479450324214981
devise,0.0007479450324214981
kidding,0.0007479450324214981
rewarding,0.0007479450324214981
bias,0.0007479450324214981
strategic,0.0007479450324214981
fellow,0.0007479450324214981
distance,0.0007479450324214981
non-value,0.0007479450324214981
theorization,0.0007479450324214981
demonstrated,0.0007342133969819187
non-banned,0.0007342133969819187
restricted,0.0007342133969819187
displacement,0.0007342133969819187
progressively,0.0007342133969819187
instructive,0.0007342133969819187
promotes,0.0007342133969819187
chooses,0.0007342133969819187
distorted,0.0007342133969819187
indicates,0.0007342133969819187
adolescent,0.0007342133969819187
develops,0.0007342133969819187
weather,0.0007342133969819187
pre-game,0.0007342133969819187
component,0.0007342133969819187
gamblification,0.0007342133969819187
one-in-six,0.0007342133969819187
championed,0.0007342133969819187
definitive,0.0007342133969819187
wide-ranging,0.0007342133969819187
bankruptcy,0.0007310671128450723
innovating,0.0007310671128450723
past,0.0007310671128450723
roll,0.0007310671128450723
sideless,0.0007310671128450723
analysis,0.000728238502412708
shortly,0.0007269062175372822
checking,0.0007269062175372822
arm,0.0007269062175372822
wary,0.0007269062175372822
creator,0.0007269062175372822
dwindling,0.0007269062175372822
prepared,0.0007244127540209887
gate,0.0007244127540209887
founded,0.0007244127540209887
non-stop,0.0007244127540209887
flip,0.0007244127540209887
zero,0.0007244127540209887
sound,0.0007244127540209887
complicated,0.0007244127540209887
react,0.0007244127540209887
predict,0.0007244127540209887
teach,0.0007244127540209887
essentially,0.0007244127540209887
setting,0.0007244127540209887
brave,0.0007244127540209887
evaluate,0.0007244127540209887
inherent,0.0007244127540209887
negotiating,0.0007244127540209887
suite,0.0007244127540209887
appreciating,0.0007244127540209887
optimism,0.0007244127540209887
endurance,0.0007244127540209887
healthy,0.0007244127540209887
junkie,0.0007244127540209887
hashing,0.0007244127540209887
long-time,0.0007244127540209887
stronger,0.0007244127540209887
adrenalin,0.0007244127540209887
reminded,0.0007244127540209887
locked,0.0007244127540209887
cutthroat,0.0007244127540209887
rarely,0.0007244127540209887
trade,0.0007244127540209887
constantly,0.0007244127540209887
assessment,0.0007244127540209887
represents,0.0007244127540209887
discus,0.0007244127540209887
competition,0.0007244127540209887
divisive,0.000724387638078032
kinda,0.0007199789240647642
human-interest,0.0007199789240647642
ranked,0.0007199789240647642
new-found,0.0007199789240647642
fidgeting,0.0007199789240647642
gathering,0.0007199789240647642
improved,0.0007199789240647642
enjoys,0.0007199789240647642
mastery,0.0007199789240647642
prefers,0.0007199789240647642
stranger,0.0007199789240647642
laughed,0.0007199789240647642
mavrick,0.0007199789240647642
connecting,0.0007199789240647642
housemate,0.0007199789240647642
settle,0.0007199789240647642
chef,0.0007199789240647642
telly,0.0007199789240647642
wingrave,0.0007199789240647642
smiley,0.0007199789240647642
interaction,0.0007199789240647642
attendance,0.0007199789240647642
sidoti,0.0007199789240647642
memory,0.0007199789240647642
recount,0.0007199789240647642
